,number,src_ip,dst_ip,proto,ip_pkt_len,ip_checksum_status,ip_ttl,ip_highest_layer,stream_index,src_port,dst_port,timestamp,time_delta,flags,tcp_flags_ack,tcp_flags_syn,tcp_flags_fin,tcp_flags_urg,tcp_checksum_status,icmp_type_code,icmp_checksum_status,label,label0,label1,label2,label3,label4,label5,label6
8093,3208,502626519,2203320607,6,40,2,255,TCP,3207,17356,14771,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8094,3216,850861369,2203320607,6,40,2,255,TCP,3215,17360,17907,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8095,3224,1259563300,2203320607,6,40,2,255,TCP,3223,17364,29702,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8096,3232,826170882,2203320607,6,40,2,255,TCP,3231,6642,11317,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8097,3240,780205310,2203320607,6,40,2,255,TCP,3239,17370,31623,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8098,3248,1416499831,2203320607,6,40,2,255,TCP,3247,6652,30778,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8099,3256,1639361489,2203320607,6,40,2,255,TCP,3255,17376,16763,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8100,3264,1255524793,2203320607,6,40,2,255,TCP,3263,6120,7949,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8101,3272,2058195668,2203320607,6,40,2,255,TCP,3271,6128,13394,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8102,3280,1219534372,2203320607,6,40,2,255,TCP,3279,6136,5532,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8103,3288,2082607947,2203320607,6,40,2,255,TCP,3287,6144,32343,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8104,3296,45669076,2203320607,6,40,2,255,TCP,3295,6152,12616,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8105,3304,845345305,2203320607,6,40,2,255,TCP,3303,6159,3389,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8106,3312,647218511,2203320607,6,40,2,255,TCP,3311,6167,14906,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8107,3320,435538379,2203320607,6,40,2,255,TCP,3319,6175,8617,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8108,3328,730465080,2203320607,6,40,2,255,TCP,3327,6183,5229,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8109,3336,1774602096,2203320607,6,40,2,255,TCP,3335,6191,12851,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8110,3344,936147076,2203320607,6,40,2,255,TCP,3343,6199,30452,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8111,3352,838200895,2203320607,6,40,2,255,TCP,3351,6207,30838,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8112,3360,1368583108,2203320607,6,40,2,255,TCP,3359,6215,21450,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8113,3368,1136195692,2203320607,6,40,2,255,TCP,3367,6223,19149,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8114,3376,697251653,2203320607,6,40,2,255,TCP,3375,6231,4521,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8115,3384,1189922312,2203320607,6,40,2,255,TCP,3383,6239,19540,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8116,3392,1577281681,2203320607,6,40,2,255,TCP,3391,6247,15373,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8117,3400,1236719808,2203320607,6,40,2,255,TCP,3399,6255,7396,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8118,3408,1844558702,2203320607,6,40,2,255,TCP,3407,6263,13105,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8119,3416,2018406861,2203320607,6,40,2,255,TCP,3415,6271,2329,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8120,3424,1658069289,2203320607,6,40,2,255,TCP,3423,6279,23567,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8121,3432,1238618439,2203320607,6,40,2,255,TCP,3431,6287,14926,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8122,3440,1661366718,2203320607,6,40,2,255,TCP,3439,6295,20578,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8123,3448,497229586,2203320607,6,40,2,255,TCP,3447,6303,26271,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8124,3456,511084432,2203320607,6,40,2,255,TCP,3455,6311,3750,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8125,3464,2062949158,2203320607,6,40,2,255,TCP,3463,6319,229,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8126,3472,1203359968,2203320607,6,40,2,255,TCP,3471,6327,10774,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8127,3480,476666099,2203320607,6,40,2,255,TCP,3479,6335,26813,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8128,3488,902709585,2203320607,6,40,2,255,TCP,3487,6343,31404,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8129,3496,351851486,2203320607,6,40,2,255,TCP,3495,6351,6784,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8130,3504,9841187,2203320607,6,40,2,255,TCP,3503,6359,19748,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8131,3512,625327403,2203320607,6,40,2,255,TCP,3511,6367,24395,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8132,3520,89200638,2203320607,6,40,2,255,TCP,3519,6661,20144,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8133,3528,119693394,2203320607,6,40,2,255,TCP,3527,6667,18954,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8134,3536,2049893980,2203320607,6,40,2,255,TCP,3535,6675,22817,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8135,3544,1321060645,2203320607,6,40,2,255,TCP,3543,6683,6313,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8136,3552,363652447,2203320607,6,40,2,255,TCP,3551,6691,32156,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8137,3560,899469177,2203320607,6,40,2,255,TCP,3559,6698,32601,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8138,3568,1986028764,2203320607,6,40,2,255,TCP,3567,6706,12121,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8139,3576,935751691,2203320607,6,40,2,255,TCP,3575,6714,25732,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8140,3584,1740937867,2203320607,6,40,2,255,TCP,3583,6721,17470,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8141,3592,1447539820,2203320607,6,40,2,255,TCP,3591,6731,31723,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8142,3600,1475832963,2203320607,6,40,2,255,TCP,3599,6739,2589,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8143,3608,1113824752,2203320607,6,40,2,255,TCP,3607,6747,16934,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8144,3616,1627566646,2203320607,6,40,2,255,TCP,3615,6755,32483,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8145,3624,1756399773,2203320607,6,40,2,255,TCP,3623,6763,32682,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8146,3632,30878107,2203320607,6,40,2,255,TCP,3631,6771,31694,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8147,3640,951949269,2203320607,6,40,2,255,TCP,3639,6779,9758,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8148,3648,726241674,2203320607,6,40,2,255,TCP,3647,6787,8292,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8149,3656,435091942,2203320607,6,40,2,255,TCP,3655,6795,24296,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8150,3664,1284771993,2203320607,6,40,2,255,TCP,3663,6803,31724,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8151,3672,2122088389,2203320607,6,40,2,255,TCP,3671,6811,31536,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8152,3680,1299686618,2203320607,6,40,2,255,TCP,3679,6819,32110,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8153,3688,390146142,2203320607,6,40,2,255,TCP,3687,6827,25564,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8154,3696,355407183,2203320607,6,40,2,255,TCP,3695,17383,25148,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8155,3704,740845727,2203320607,6,40,2,255,TCP,3703,6383,31991,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8156,3712,1423435208,2203320607,6,40,2,255,TCP,3711,6390,31613,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8157,3720,932730347,2203320607,6,40,2,255,TCP,3719,6397,31306,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8158,3728,1637034913,2203320607,6,40,2,255,TCP,3727,6404,9438,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8159,3736,1160525586,2203320607,6,40,2,255,TCP,3735,6411,21824,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8160,3744,72331055,2203320607,6,40,2,255,TCP,3743,6419,18305,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8161,3752,993501538,2203320607,6,40,2,255,TCP,3751,6427,20709,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8162,3760,319973106,2203320607,6,40,2,255,TCP,3759,6435,3703,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8163,3768,1686298907,2203320607,6,40,2,255,TCP,3767,6443,1871,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8164,3776,147894584,2203320607,6,40,2,255,TCP,3775,6451,25104,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8165,3784,386039643,2203320607,6,40,2,255,TCP,3783,6458,25675,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8166,3792,945279415,2203320607,6,40,2,255,TCP,3791,6466,562,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8167,3800,1158099745,2203320607,6,40,2,255,TCP,3799,6474,8101,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8168,3808,1741638798,2203320607,6,40,2,255,TCP,3807,6482,42,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8169,3816,134990752,2203320607,6,40,2,255,TCP,3815,6490,30464,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8170,3824,2099263858,2203320607,6,40,2,255,TCP,3823,6838,19119,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8171,3832,1053761855,2203320607,6,40,2,255,TCP,3831,6845,19847,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8172,3840,1159593966,2203320607,6,40,2,255,TCP,3839,6853,6143,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8173,3848,86374987,2203320607,6,40,2,255,TCP,3847,6861,30525,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8174,3856,855708435,2203320607,6,40,2,255,TCP,3855,6869,31821,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8175,3864,1821106058,2203320607,6,40,2,255,TCP,3863,17395,30889,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8176,3872,1944767793,2203320607,6,40,2,255,TCP,3871,6877,20505,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8177,3880,1441208759,2203320607,6,40,2,255,TCP,3879,6886,2590,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8178,3888,1038574699,2203320607,6,40,2,255,TCP,3887,6894,1082,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8179,3896,815620803,2203320607,6,40,2,255,TCP,3895,6902,4726,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8180,3904,1604186431,2203320607,6,40,2,255,TCP,3903,6910,25685,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8181,3912,1574384146,2203320607,6,40,2,255,TCP,3911,6918,18824,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8182,3920,1610382807,2203320607,6,40,2,255,TCP,3919,6926,2923,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8183,3928,1927306068,2203320607,6,40,2,255,TCP,3927,6933,12160,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8184,3936,11726865,2203320607,6,40,2,255,TCP,3935,6941,9267,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8185,3944,1692817586,2203320607,6,40,2,255,TCP,3943,6946,20493,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8186,3952,1750892616,2203320607,6,40,2,255,TCP,3951,17404,14659,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8187,3960,1136642838,2203320607,6,40,2,255,TCP,3959,6958,25491,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8188,3968,2028150524,2203320607,6,40,2,255,TCP,3967,6964,21429,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8189,3976,1850820322,2203320607,6,40,2,255,TCP,3975,6969,24939,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8190,3984,137723312,2203320607,6,40,2,255,TCP,3983,6977,6708,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8191,3992,1378630008,2203320607,6,40,2,255,TCP,3991,17412,12499,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8192,4000,410905007,2203320607,6,40,2,255,TCP,3999,6497,9192,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8193,4008,1746824544,2203320607,6,40,2,255,TCP,4007,6504,5361,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8194,4016,1486472022,2203320607,6,40,2,255,TCP,4015,6512,9137,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8195,4024,316764785,2203320607,6,40,2,255,TCP,4023,6519,21049,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8196,4032,2136385335,2203320607,6,40,2,255,TCP,4031,6527,13612,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8197,4040,1347118682,2203320607,6,40,2,255,TCP,4039,6535,8216,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8198,4048,1011691015,2203320607,6,40,2,255,TCP,4047,6542,9096,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8199,4056,2402358,2203320607,6,40,2,255,TCP,4055,6550,23333,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8200,4064,1416499831,2203320607,6,40,2,255,TCP,4063,6558,19130,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8201,4072,1837407856,2203320607,6,40,2,255,TCP,4071,6574,4467,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8202,4080,1188838192,2203320607,6,40,2,255,TCP,4079,6582,25121,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8203,4088,102354551,2203320607,6,40,2,255,TCP,4087,6590,29914,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8204,4096,1671773404,2203320607,6,40,2,255,TCP,4095,6598,6105,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8205,4104,36126809,2203320607,6,40,2,255,TCP,4103,6606,2517,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8206,4112,1857613879,2203320607,6,40,2,255,TCP,4111,6614,3458,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8207,4120,1772226680,2203320607,6,40,2,255,TCP,4119,6622,27917,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8208,4128,50078172,2203320607,6,40,2,255,TCP,4127,6630,28065,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8209,4136,899075673,2203320607,6,40,2,255,TCP,4135,6994,23671,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8210,4144,762315117,2203320607,6,40,2,255,TCP,4143,17419,10644,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8211,4152,970120987,2203320607,6,40,2,255,TCP,4151,7007,7549,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8212,4160,948380448,2203320607,6,40,2,255,TCP,4159,7015,15691,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8213,4168,68502520,2203320607,6,40,2,255,TCP,4167,7023,16785,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8214,4176,2073507827,2203320607,6,40,2,255,TCP,4175,7030,24200,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8215,4184,367274457,2203320607,6,40,2,255,TCP,4183,7038,816,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8216,4192,1390531396,2203320607,6,40,2,255,TCP,4191,7046,21906,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8217,4200,595443276,2203320607,6,40,2,255,TCP,4199,7054,17865,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8218,4208,836900002,2203320607,6,40,2,255,TCP,4207,7062,24351,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8219,4216,840931994,2203320607,6,40,2,255,TCP,4215,7070,392,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8220,4224,463321028,2203320607,6,40,2,255,TCP,4223,7078,19236,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8221,4232,842002925,2203320607,6,40,2,255,TCP,4231,7086,12736,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8222,4240,877223729,2203320607,6,40,2,255,TCP,4239,7094,19540,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8223,4248,319593987,2203320607,6,40,2,255,TCP,4247,7102,19588,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8224,4256,1395250718,2203320607,6,40,2,255,TCP,4255,7110,10273,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8225,4264,586756986,2203320607,6,40,2,255,TCP,4263,7118,29351,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8226,4272,277664041,2203320607,6,40,2,255,TCP,4271,7126,26302,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8227,4280,501713715,2203320607,6,40,2,255,TCP,4279,17423,13093,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8228,4288,175336125,2203320607,6,40,2,255,TCP,4287,17426,8800,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8229,4296,1399886273,2203320607,6,40,2,255,TCP,4295,6636,27986,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8230,4304,1852807622,2203320607,6,40,2,255,TCP,4303,17428,7440,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8231,4312,2026275699,2203320607,6,40,2,255,TCP,4311,6651,26436,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8232,4320,1577488474,2203320607,6,40,2,255,TCP,4319,6658,14517,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8233,4328,490972298,2203320607,6,40,2,255,TCP,4327,6666,19217,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8234,4336,2055700159,2203320607,6,40,2,255,TCP,4335,6674,22340,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8235,4344,1134667195,2203320607,6,40,2,255,TCP,4343,6682,9261,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8236,4352,1987905022,2203320607,6,40,2,255,TCP,4351,6690,6122,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8237,4360,1363792853,2203320607,6,40,2,255,TCP,4359,6698,25428,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8238,4368,1219105142,2203320607,6,40,2,255,TCP,4367,6706,7551,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8239,4376,1788475869,2203320607,6,40,2,255,TCP,4375,6714,20285,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8240,4384,1006803935,2203320607,6,40,2,255,TCP,4383,6722,28314,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8241,4392,1378352178,2203320607,6,40,2,255,TCP,4391,6730,19039,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8242,4400,2020407526,2203320607,6,40,2,255,TCP,4399,6738,26001,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8243,4408,1947418729,2203320607,6,40,2,255,TCP,4407,7138,22628,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8244,4416,1997960923,2203320607,6,40,2,255,TCP,4415,17431,5755,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8245,4424,1376532477,2203320607,6,40,2,255,TCP,4423,17434,16173,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8246,4432,470669871,2203320607,6,40,2,255,TCP,4431,7150,23061,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8247,4440,35684288,2203320607,6,40,2,255,TCP,4439,6754,8316,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8248,4448,1488423024,2203320607,6,40,2,255,TCP,4447,6762,8938,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8249,4456,903928225,2203320607,6,40,2,255,TCP,4455,6772,31032,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8250,4464,1587667124,2203320607,6,40,2,255,TCP,4463,7157,6252,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8251,4472,896463905,2203320607,6,40,2,255,TCP,4471,7165,5975,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8252,4480,901799755,2203320607,6,40,2,255,TCP,4479,7173,10865,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8253,4488,639604456,2203320607,6,40,2,255,TCP,4487,7181,714,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8254,4496,1179173424,2203320607,6,40,2,255,TCP,4495,17440,9101,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8255,4504,1433305865,2203320607,6,40,2,255,TCP,4503,7196,1973,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8256,4512,1327714454,2203320607,6,40,2,255,TCP,4511,7203,23867,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8257,4520,2124342026,2203320607,6,40,2,255,TCP,4519,7211,20658,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8258,4528,1567516505,2203320607,6,40,2,255,TCP,4527,7219,23734,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8259,4536,604759463,2203320607,6,40,2,255,TCP,4535,7227,2360,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8260,4544,1467142723,2203320607,6,40,2,255,TCP,4543,7233,5382,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8261,4552,640243016,2203320607,6,40,2,255,TCP,4551,7245,6782,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8262,4560,1036563207,2203320607,6,40,2,255,TCP,4559,7253,31876,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8263,4568,809006697,2203320607,6,40,2,255,TCP,4567,7261,27585,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8264,4576,1136430886,2203320607,6,40,2,255,TCP,4575,7269,23994,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8265,4584,880609289,2203320607,6,40,2,255,TCP,4583,7277,30417,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8266,4592,1091999422,2203320607,6,40,2,255,TCP,4591,7285,2500,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8267,4600,268645406,2203320607,6,40,2,255,TCP,4599,7292,3533,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8268,4608,545214850,2203320607,6,40,2,255,TCP,4607,17448,19996,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8269,4616,1542919745,2203320607,6,40,2,255,TCP,4615,6777,10718,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8270,4624,1645800280,2203320607,6,40,2,255,TCP,4623,6785,20968,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8271,4632,1441208759,2203320607,6,40,2,255,TCP,4631,6792,20145,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8272,4640,1038574699,2203320607,6,40,2,255,TCP,4639,6800,20994,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8273,4648,686819927,2203320607,6,40,2,255,TCP,4647,6811,21093,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8274,4656,732898553,2203320607,6,40,2,255,TCP,4655,6823,22632,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8275,4664,95196755,2203320607,6,40,2,255,TCP,4663,6831,6732,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8276,4672,1927306068,2203320607,6,40,2,255,TCP,4671,6839,19193,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
8277,4680,11726865,2203320607,6,40,2,255,TCP,4679,6847,27637,0,0,0x00000010,1,0,0,0,2,,,6,0,0,0,0,0,0,1
